1,Environmental,Aquatic,Thermal springs,Near-boiling (>90C),Sediment,hot spring sediment
1,Environmental,Aquatic,Thermal springs,Hot (42-90C),Acidic,Sulfidic aquatic
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Thermal springs,Hot (42-90C),Sediment,Hot springs sediment
1,Environmental,Aquatic,Non-marine Saline and Alkaline,Hypersaline,Sediment,lacustrine
1,Environmental,Aquatic,Marine,Hydrothermal vents,Microbial mats,hydrothermal vent microbial mat
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Thermal springs,Hot (42-90C),Unclassified,Hot spring
1,Environmental,Aquatic,Thermal springs,Hot (42-90C),Acidic,Sulfidic aquatic
1,Environmental,Aquatic,Thermal springs,Hot (42-90C),Unclassified,Hot spring
1,Environmental,Aquatic,Thermal springs,Hot (42-90C),Acidic,Sulfidic aquatic
1,Environmental,Aquatic,Thermal springs,Sediment,Unclassified,Hot spring sediment
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Aquatic,Freshwater,Wetlands,Soil,soil
1,Environmental,Aquatic,Thermal springs,Hot (42-90C),Sediment,sediment
1,Environmental,Aquatic,Thermal springs,Hot (42-90C),Sediment,hot spring sediment
1,Environmental,Aquatic,Thermal springs,Hot (42-90C),Unclassified,Hot spring
1,Environmental,Aquatic,Thermal springs,Hot (42-90C),Sediment,sediment
1,Environmental,Aquatic,Thermal springs,Hot (42-90C),Sediment,sediment
1,Environmental,Aquatic,Thermal springs,Near-boiling (>90C),Sediment,hot spring sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Freshwater,Lake,Sediment,Sediment
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Aquatic,Thermal springs,Hot (42-90C),Unclassified,Hot spring
1,Environmental,Aquatic,Marine,Sediment,Unclassified,marine sediment
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Sediment,Unclassified,Sediment
1,Environmental,Aquatic,Marine,Sediment,Unclassified,Sediment
1,Environmental,Aquatic,Marine,Sediment,Unclassified,Sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Sediment,Unclassified,Sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Sediment,Unclassified,Sediment
1,Engineered,Wastewater,Industrial wastewater,Mine water,Produced water,MBR feed
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Terrestrial,Asphalt lakes,Tar,Unclassified,tar
1,Environmental,Terrestrial,Asphalt lakes,Tar,Unclassified,tar
1,Environmental,Terrestrial,Asphalt lakes,Tar,Unclassified,tar
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Sediment,Unclassified,marine sediment
1,Environmental,Terrestrial,Soil,Boreal forest/Taiga,Unclassified,Terrestrial soil
1,Environmental,Aquatic,Marine,Intertidal zone,Salt marsh sediment,Sediment
1,Environmental,Terrestrial,Soil,Coastal area,Acid sulfate soil,soil
1,Environmental,Aquatic,Marine,Intertidal zone,Salt marsh sediment,Sediment
1,Environmental,Aquatic,Marine,Intertidal zone,Salt marsh sediment,Sediment
1,Environmental,Terrestrial,Soil,Wetlands,Peat,soil
1,Environmental,Aquatic,Freshwater,Wetlands,Soil,soil
1,Engineered,Bioreactor,Anaerobic,Settled granule,Unclassified,pulp mill granules
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Freshwater,Lake,Sediment,Sediment
1,Environmental,Aquatic,Freshwater,Lake,Sediment,Sediment
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Terrestrial,Soil,Unclassified,Contaminated,soil
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Terrestrial,Soil,Wetlands,Peat,Peatland
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Aquatic,Marine,Intertidal zone,Salt pond sediment,Pond soil
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,Marine hydrothermal vent
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,Marine hydrothermal vent
1,Environmental,Terrestrial,Asphalt lakes,Tar,Unclassified,tar
1,Environmental,Aquatic,Marine,Oil seeps,Unclassified,Marine
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Terrestrial,Oil reservoir,Unclassified,Unclassified,Oil reservoir
1,Environmental,Aquatic,Thermal springs,Sediment,Unclassified,Hot spring sediment
1,Environmental,Aquatic,Non-marine Saline and Alkaline,Hypersaline,Sediment,lacustrine
1,Engineered,Bioreactor,Anaerobic,Unclassified,Unclassified,activated sludge
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Wetlands,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Engineered,Bioreactor,Anaerobic,Unclassified,Unclassified,granular sludge
1,Engineered,Bioreactor,Denitrification,Woodchip Bioreactor (WBR),Unclassified,Wood chips
1,Engineered,Bioreactor,Denitrification,Woodchip Bioreactor (WBR),Woodchip biofilm,Woodchip biofilm
1,Engineered,Bioreactor,Denitrification,Woodchip Bioreactor (WBR),Woodchip biofilm,Woodchip biofilm
1,Engineered,Bioreactor,Denitrification,Woodchip Bioreactor (WBR),Woodchip biofilm,Woodchip biofilm
1,Environmental,Aquatic,Marine,Cold seeps,Sediment,Sediment
1,Environmental,Aquatic,Marine,Cold seeps,Sediment,Sediment
1,Environmental,Aquatic,Deep subsurface,Groundwater,Contaminated,Bioremediated contaminated groundwater
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Engineered,Solid waste,Landfill,Unclassified,Unclassified,landfill leachate
1,Engineered,Wastewater,Industrial wastewater,Petrochemical,Unclassified,waste water
1,Engineered,Wastewater,Industrial wastewater,Petrochemical,Unclassified,waste water
1,Environmental,Aquatic,Deep subsurface,Groundwater,Contaminated,Bioremediated contaminated groundwater
1,Environmental,Terrestrial,Oil reservoir,Oil,Unclassified,Petroleum reservoir
1,Environmental,Aquatic,Marine,Sediment,Unclassified,Sediment
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Engineered,Solid waste,Landfill,Unclassified,Unclassified,landfill leachate
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Engineered,Bioreactor,Anaerobic,Digestate,Unclassified,activated sludge
1,Engineered,Bioreactor,Anaerobic,Digestate,Unclassified,Anaerobic digestor sludge
1,Environmental,Aquatic,Marine,Oceanic,Sediment,Deep subsurface
1,Environmental,Aquatic,Marine,Oceanic,Sediment,Deep subsurface
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Engineered,Built environment,Canal,Irrigation canal,Sediment,sediment
1,Environmental,Aquatic,Freshwater,Groundwater,Acid Mine Drainage,acid mine drainage
1,Environmental,Aquatic,Freshwater,Groundwater,Acid Mine Drainage,acid mine drainage
1,Engineered,Bioreactor,Anaerobic,Digestate,Unclassified,Switchgrass digestate
1,Engineered,Bioreactor,Anaerobic,Digestate,Unclassified,Switchgrass digestate
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Aquatic,Marine,Oceanic,Sediment,Deep subsurface
1,Environmental,Aquatic,Sediment,Unclassified,Unclassified,Marine Sediment
1,Environmental,Aquatic,Sediment,Unclassified,Unclassified,Marine Sediment
1,Environmental,Aquatic,Marine,Neritic zone/Coastal water,Unclassified,Marine sediment
1,Environmental,Aquatic,Marine,Neritic zone/Coastal water,Unclassified,Marine sediment
1,Environmental,Aquatic,Marine,Neritic zone/Coastal water,Unclassified,Marine sediment
1,Environmental,Aquatic,Marine,Neritic zone/Coastal water,Unclassified,Marine sediment
1,Environmental,Aquatic,Marine,Neritic zone/Coastal water,Unclassified,Marine sediment
1,Environmental,Terrestrial,Cave,Wall,Biofilm,cave wall biofilm
1,Environmental,Aquatic,Freshwater,Lake,Unclassified,Freshwater lake
1,Environmental,Aquatic,Marine,Cold seeps,Sediment,methane seep sediment
1,Environmental,Aquatic,Marine,Coastal,Sediment,Marine sediment
1,Environmental,Aquatic,Marine,Coastal,Sediment,Marine sediment
1,Environmental,Aquatic,Marine,Neritic zone/Coastal water,Unclassified,Marine sediment
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Aquatic,Marine,Cold seeps,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Cold seeps,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Unclassified,Unclassified,marine
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Aquatic,Marine,Intertidal zone,Salt marsh sediment,salt marsh
1,Environmental,Aquatic,Marine,Oceanic,Sediment,Deep subsurface
1,Environmental,Aquatic,Marine,Sediment,Unclassified,Holocene Marine Sediment
1,Environmental,Aquatic,Marine,Coastal,Sediment,marine
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Aquatic,Deep subsurface,Shale gas/oil reservoir,,
1,Environmental,Aquatic,Deep subsurface,Shale gas/oil reservoir,,
1,Environmental,Aquatic,Marine,Hydrothermal vents,Microbial mats,hydrothermal vent microbial mat
1,Environmental,Aquatic,Marine,Hydrothermal vents,Microbial mats,hydrothermal vent microbial mat
1,Environmental,Aquatic,Marine,Ocean trench,Unclassified,seawater
1,Environmental,Aquatic,Marine,Cold seeps,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Cold seeps,Sediment,Marine sediment
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,soil
1,Environmental,Aquatic,Marine,Cold seeps,Sediment,sediment
1,Environmental,Terrestrial,Oil reservoir,Oil,Unclassified,Petroleum reservoir
1,Environmental,Terrestrial,Oil reservoir,Oil,Unclassified,Petroleum reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Cold seeps,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Cold seeps,Sediment,methane seep
1,Environmental,Aquatic,Sediment,Unclassified,Unclassified,Marine Sediment
1,Environmental,Aquatic,Marine,Cold seeps,Unclassified,Cold seep
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Engineered,Wastewater,Industrial wastewater,Mine water,Produced water,MBR feed
1,Engineered,Wastewater,Industrial wastewater,Mine water,Produced water,MBR feed
1,Engineered,Wastewater,Industrial wastewater,Mine water,Produced water,MBR feed
1,Environmental,Aquatic,Marine,Cold seeps,Sediment,Sediment
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Aquatic,Marine,Oil seeps,Unclassified,Marine
1,Environmental,Aquatic,Marine,Cold seeps,Sediment,marine methanseep sediment
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Aquatic,Marine,Intertidal zone,Salt pond sediment,Pond soil
1,Environmental,Aquatic,Marine,Intertidal zone,Salt pond sediment,Pond soil
1,Environmental,Aquatic,Marine,Intertidal zone,Salt pond sediment,Pond soil
1,Environmental,Aquatic,Freshwater,River,Sediment,Sediment
1,Host-associated,Mammals,Digestive system,Stomach,Rumen,American moose rumen
1,Host-associated,Mammals,Digestive system,Stomach,Rumen,American moose rumen
1,Engineered,Built environment,Oil refinery,Unclassified,Unclassified,Biofilm
1,Environmental,Aquatic,Deep subsurface,Groundwater,Coalbed methane well water,coal bed water
1,Environmental,Terrestrial,Soil,Wetlands,Peat,peat soil
1,Environmental,Terrestrial,Soil,Wetlands,Peat,peat soil
1,Environmental,Aquatic,Deep subsurface,Groundwater,Coalbed methane well water,coal bed water
1,Environmental,Aquatic,Deep subsurface,Groundwater,Coalbed methane well water,coal bed water
1,Environmental,Aquatic,Deep subsurface,Groundwater,Coalbed methane well water,coal bed water
1,Environmental,Aquatic,Deep subsurface,Groundwater,Coalbed methane well water,coal bed water
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,soil
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,Marine hydrothermal vent
1,Environmental,Aquatic,Marine,Oceanic,Sediment,Deep subsurface
1,Environmental,Aquatic,Marine,Hydrothermal vents,Microbial mats,hydrothermal vent microbial mat
1,Environmental,Aquatic,Marine,Hydrothermal vents,Microbial mats,hydrothermal vent microbial mat
1,Environmental,Aquatic,Marine,Hydrothermal vents,Microbial mats,hydrothermal vent microbial mat
1,Environmental,Terrestrial,Soil,Wetlands,Peat,Peatland
1,Environmental,Terrestrial,Soil,Wetlands,Permafrost,Fen
1,Environmental,Aquatic,Freshwater,River,Sediment,Sediment
1,Environmental,Aquatic,Deep subsurface,Groundwater,Coalbed methane well water,coal bed water
1,Environmental,Aquatic,Deep subsurface,Groundwater,Coalbed methane well water,coal bed water
1,Engineered,Modeled,Simulated communities (microbial mixture),Unclassified,Unclassified,Synthetic
1,Environmental,Aquatic,Marine,Hydrothermal vents,Microbial mats,hydrothermal vent microbial mat
1,Environmental,Aquatic,Deep subsurface,Shale gas/oil reservoir,,
1,Environmental,Aquatic,Deep subsurface,Shale gas/oil reservoir,,
1,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil
1,Environmental,Terrestrial,Soil,Peat,Mire,soil
1,Environmental,Terrestrial,Soil,Peat,Mire,soil
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Soil,Paddy field/soil,Unclassified,Paddy soil
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Sediment,marine sediment
1,Environmental,Terrestrial,Soil,Coastal area,Acid sulfate soil,soil
1,Environmental,Terrestrial,Deep subsurface,Rock core/Sediment,Unclassified,deep subsurface sediment
1,Engineered,Wastewater,Anaerobic digestor,Unclassified,Unclassified,Wastewater
1,Environmental,Aquatic,Freshwater,Creek,Sediment,Wetland sediment
1,Engineered,Wastewater,Industrial wastewater,Petrochemical,Unclassified,Hydrocarbon resource environments
1,Host-associated,Arthropoda: Insects,Larva,Gut,Unclassified,Passalidae beetle gut
1,Host-associated,Arthropoda: Insects,Larva,Gut,Unclassified,Passalidae beetle gut
1,Environmental,Aquatic,Marine,Sediment,Unclassified,Sediment
1,Environmental,Aquatic,Freshwater,Wetlands,Soil,soil
1,Environmental,Terrestrial,Soil,Peat,Mire,soil
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Aquatic,Marine,Sediment,Unclassified,Sediment
1,Environmental,Aquatic,Deep subsurface,Shale gas/oil reservoir,,
1,Environmental,Aquatic,Deep subsurface,Shale gas/oil reservoir,,
1,Environmental,Aquatic,Deep subsurface,Shale gas/oil reservoir,,
1,Environmental,Terrestrial,Soil,Paddy field/soil,Unclassified,Paddy soil
1,Environmental,Aquatic,Freshwater,Lake,Sediment,Sediment
1,Environmental,Aquatic,Marine,Hydrothermal vents,Diffuse flow,Diffuse Flow
1,Environmental,Aquatic,Marine,Intertidal zone,Tidal flats,microbial mat
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Oil well,Unclassified,oil reservoir
1,Environmental,Terrestrial,Deep subsurface,Fracking water,Unclassified,Fracking Water
1,Environmental,Terrestrial,Mud volcano,Unclassified,Unclassified,mud volcano
1,Environmental,Aquatic,Marine,Mud volcano,Sediment,Sediment
1,Environmental,Aquatic,Freshwater,Groundwater,Unclassified,Freshwater
1,Host-associated,Plants,Roots,Rhizosphere,Unclassified,rhizosphere
1,Environmental,Terrestrial,Soil,Coastal area,Acid sulfate soil,soil
1,Environmental,Terrestrial,Soil,Coastal area,Acid sulfate soil,soil
1,Environmental,Aquatic,Marine,Cold seeps,Sediment,marine sediment
1,Environmental,Aquatic,Deep subsurface,Shale gas/oil reservoir,,
1,Environmental,Aquatic,Deep subsurface,Shale gas/oil reservoir,,
1,Environmental,Aquatic,Deep subsurface,Shale gas/oil reservoir,,
1,Environmental,Aquatic,Marine,Hydrothermal vents,Microbial mats,hydrothermal vent microbial mat
