2830833415 assembled Ga0255342_10412502	2830833415	assembled	Ga0255342_10412502
2830865151 assembled Ga0483962_040490_27_1367	2830865151	assembled	Ga0483962_040490_27_1367
2830866784 assembled Ga0427959_0029567_611_2335	2830866784	assembled	Ga0427959_0029567_611_2335
2830920077 assembled Ga0255342_100525712	2830920077	assembled	Ga0255342_100525712
2831329980 assembled Ga0209613_100266912	2831329980	assembled	Ga0209613_100266912
2833713341 assembled Ga0116200_1000380710	2833713341	assembled	Ga0116200_1000380710
2833914403 assembled Ga0194053_100146355	2833914403	assembled	Ga0194053_100146355
2835583051 assembled Ga0182021_100345243	2835583051	assembled	Ga0182021_100345243
2835585098 assembled Ga0182021_100094631	2835585098	assembled	Ga0182021_100094631
2835590499 assembled Ga0182021_100051735	2835590499	assembled	Ga0182021_100051735
2835590757 assembled Ga0182021_100027925	2835590757	assembled	Ga0182021_100027925
2835718811 assembled Ga0116167_10290482	2835718811	assembled	Ga0116167_10290482
2835725823 assembled Ga0116167_10023184	2835725823	assembled	Ga0116167_10023184
2835727939 assembled Ga0116167_100002265	2835727939	assembled	Ga0116167_100002265
2836387812 assembled Ga0081762_10460991	2836387812	assembled	Ga0081762_10460991
2842054787 assembled Ga0074198_100033517	2842054787	assembled	Ga0074198_100033517
2842101663 assembled Ga0182019_100895711	2842101663	assembled	Ga0182019_100895711
2842574641 assembled Ga0182019_100700141	2842574641	assembled	Ga0182019_100700141
2842574898 assembled Ga0182019_100486631	2842574898	assembled	Ga0182019_100486631
2842580352 assembled Ga0214086_11533496	2842580352	assembled	Ga0214086_11533496
2852715807 assembled Ga0482162_00567_1884_3605	2852715807	assembled	Ga0482162_00567_1884_3605
2860316739 assembled Ga0366833_10394561	2860316739	assembled	Ga0366833_10394561
2860317521 assembled Ga0366833_10379514	2860317521	assembled	Ga0366833_10379514
2860319766 assembled Ga0366833_101030813	2860319766	assembled	Ga0366833_101030813
